PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
CapacityToActivityUnit,NDP,CR,DIST_DSL,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,DIST_GSL,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,DIST_LPG,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,DIST_FOI,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,DIST_COK,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,DIST_NGS,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,PPHDAM,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPHROR,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPGEO,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPWNDON,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPPVT,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPPVTHYD,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPPVTS,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPPVD,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPPVDS,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPBIO,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPDSL,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,PPFOI,,,,,,,,,,31.536
CapacityToActivityUnit,NDP,CR,DIST_BM,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,DIST_BF,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,ELE_TRANS,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,ELE_DIST,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,HYD_G_PROD,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,HYD_DIST,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T5DSLAGR,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T5ELEAGR,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T5LPGCOM,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T5ELECOM,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T5ELEPUB,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T5LPGRES,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T5ELERES,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T5ELEEXP,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4DSL_PRI,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4GSL_PRI,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4LPG_PRI,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4ELE_PRI,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4DSL_PUB,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4LPG_PUB,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4ELE_PUB,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4HYD_PUB,,,,,,,,,,1.0
CapacityToActivityUnit,NDP,CR,T4GSL_PUB,,,,,,,,,,1.0
