PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
OperationalLife,NDP,CR,DIST_DSL,,,,,,,,,,1.0
OperationalLife,NDP,CR,DIST_GSL,,,,,,,,,,1.0
OperationalLife,NDP,CR,DIST_LPG,,,,,,,,,,10.0
OperationalLife,NDP,CR,DIST_FOI,,,,,,,,,,1.0
OperationalLife,NDP,CR,DIST_COK,,,,,,,,,,1.0
OperationalLife,NDP,CR,DIST_NGS,,,,,,,,,,1.0
OperationalLife,NDP,CR,PPHDAM,,,,,,,,,,40.0
OperationalLife,NDP,CR,PPHROR,,,,,,,,,,40.0
OperationalLife,NDP,CR,PPGEO,,,,,,,,,,30.0
OperationalLife,NDP,CR,PPWNDON,,,,,,,,,,25.0
OperationalLife,NDP,CR,PPPVT,,,,,,,,,,25.0
OperationalLife,NDP,CR,PPPVTHYD,,,,,,,,,,25.0
OperationalLife,NDP,CR,PPPVTS,,,,,,,,,,25.0
OperationalLife,NDP,CR,PPPVD,,,,,,,,,,20.0
OperationalLife,NDP,CR,PPPVDS,,,,,,,,,,20.0
OperationalLife,NDP,CR,PPBIO,,,,,,,,,,25.0
OperationalLife,NDP,CR,PPDSL,,,,,,,,,,35.0
OperationalLife,NDP,CR,PPFOI,,,,,,,,,,35.0
OperationalLife,NDP,CR,DIST_BM,,,,,,,,,,1.0
OperationalLife,NDP,CR,DIST_BF,,,,,,,,,,1.0
OperationalLife,NDP,CR,ELE_TRANS,,,,,,,,,,60.0
OperationalLife,NDP,CR,ELE_DIST,,,,,,,,,,50.0
OperationalLife,NDP,CR,HYD_G_PROD,,,,,,,,,,20.0
OperationalLife,NDP,CR,HYD_DIST,,,,,,,,,,15.0
OperationalLife,NDP,CR,T5DSLAGR,,,,,,,,,,1.0
OperationalLife,NDP,CR,T5ELEAGR,,,,,,,,,,1.0
OperationalLife,NDP,CR,T5LPGCOM,,,,,,,,,,1.0
OperationalLife,NDP,CR,T5ELECOM,,,,,,,,,,1.0
OperationalLife,NDP,CR,T5ELEPUB,,,,,,,,,,1.0
OperationalLife,NDP,CR,T5LPGRES,,,,,,,,,,1.0
OperationalLife,NDP,CR,T5ELERES,,,,,,,,,,1.0
OperationalLife,NDP,CR,T5ELEEXP,,,,,,,,,,1.0
OperationalLife,NDP,CR,T4DSL_PRI,,,,,,,,,,1.0
OperationalLife,NDP,CR,T4GSL_PRI,,,,,,,,,,1.0
